"filename", "language", "JavaScript", "CSS", "YAML", "Vue", "XML", "SCSS", "JSON", "Markdown", "HTML", "comment", "blank", "total"
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/.eslintrc.js", "JavaScript", 195, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 199
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/.travis.yml", "YAML", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 15, 42
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/babel.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/build/index.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/jest.config.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 25
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/index.js", "JavaScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 69
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/mock-server.js", "JavaScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 69
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/remote-search.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 52
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/role/index.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 99
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/role/routes.js", "JavaScript", 508, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 526
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/mock/user.js", "JavaScript", 70, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 85
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/package.json", "JSON", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 1, 125
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/plopfile.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/postcss.config.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/public/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 14, 1, 1, 16
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/App.vue", "Vue", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/dashborad.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/data-explore.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 27
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/data-general.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 64
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/data-personalise.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 44
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/data-share.js", "JavaScript", 154, 0, 0, 0, 0, 0, 0, 0, 0, 16, 17, 187
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-business-terms.js", "JavaScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 59, 12, 149
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-document-manage.js", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 51, 13, 123
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-executor.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 42
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-jdbcDatasource.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 59
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-job-info.js", "JavaScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13, 101
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-job-log.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 33
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-job-project.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 45
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-job-template.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 57
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-json.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 20
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-metadata-atlas.js", "JavaScript", 123, 0, 0, 0, 0, 0, 0, 0, 0, 56, 12, 191
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-plugin.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 43
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-registry.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/datax-user.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 35
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/metadata-query.js", "JavaScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 84
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/remote-search.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/role.js", "JavaScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/table.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/api/user.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/assets/css/reset.css", "CSS", 0, 42, 0, 0, 0, 0, 0, 0, 0, 5, 1, 48
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/assets/custom-theme/index.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/BackToTop/index.vue", "Vue", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 7, 112
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Breadcrumb/index.vue", "Vue", 0, 0, 0, 73, 0, 0, 0, 0, 0, 3, 7, 83
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Charts/Keyboard.vue", "Vue", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 4, 156
"/Users/chengchengkai/project-code/DataElit/datax-web-ui/src/components/Charts/LineMarker.vue", "Vue", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 6, 228
